image_path,image_id,sequence,frame_id,viewer,human_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_m,distance_m,distance_class_3,depth_source,scene_type,recording,worker_key
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001296.png,Garage4_001296,Garage4,1296,rgb,Garage4_001296#2,630.613770,409.317352,678.086060,539.463989,,,>5,none,indoor_garage,Garage4,Garage4_001296#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001296.png,Garage4_001296,Garage4,1296,rgb,Garage4_001296#3,544.710144,405.866638,571.561035,511.371735,,,>5,none,indoor_garage,Garage4,Garage4_001296#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001308.png,Garage4_001308,Garage4,1308,rgb,Garage4_001308#1,673.506470,394.829041,801.974854,710.579712,3.937500,3.937500,3-5,conf2,indoor_garage,Garage4,Garage4_001308#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001308.png,Garage4_001308,Garage4,1308,rgb,Garage4_001308#2,559.439026,407.625366,614.153687,513.719238,9.785156,9.785156,>5,conf1,indoor_garage,Garage4,Garage4_001308#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001308.png,Garage4_001308,Garage4,1308,rgb,Garage4_001308#3,608.745483,407.840057,644.948730,541.046753,,,>5,none,indoor_garage,Garage4,Garage4_001308#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001326.png,Garage4_001326,Garage4,1326,rgb,Garage4_001326#1,675.778809,388.021454,825.192993,719.490112,3.203125,3.203125,3-5,conf2,indoor_garage,Garage4,Garage4_001326#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001326.png,Garage4_001326,Garage4,1326,rgb,Garage4_001326#2,561.019592,404.444916,603.964783,537.544678,,,>5,none,indoor_garage,Garage4,Garage4_001326#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001326.png,Garage4_001326,Garage4,1326,rgb,Garage4_001326#3,611.111877,405.417755,649.364441,516.997314,,,>5,none,indoor_garage,Garage4,Garage4_001326#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001338.png,Garage4_001338,Garage4,1338,rgb,Garage4_001338#1,701.130432,387.972382,881.526489,718.496094,2.642578,2.642578,<3,conf2,indoor_garage,Garage4,Garage4_001338#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001338.png,Garage4_001338,Garage4,1338,rgb,Garage4_001338#2,632.130493,408.823914,691.291992,523.736511,10.367188,10.367188,>5,conf1,indoor_garage,Garage4,Garage4_001338#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001338.png,Garage4_001338,Garage4,1338,rgb,Garage4_001338#3,535.453735,405.294067,581.218750,538.840576,,,>5,none,indoor_garage,Garage4,Garage4_001338#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001350.png,Garage4_001350,Garage4,1350,rgb,Garage4_001350#1,739.296143,389.452087,957.244507,719.398010,2.054688,2.054688,<3,conf2,indoor_garage,Garage4,Garage4_001350#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001350.png,Garage4_001350,Garage4,1350,rgb,Garage4_001350#2,494.761139,406.170044,561.291016,539.274902,9.328125,9.328125,>5,conf1,indoor_garage,Garage4,Garage4_001350#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001350.png,Garage4_001350,Garage4,1350,rgb,Garage4_001350#3,663.435242,406.246307,708.886047,525.552734,10.226562,10.226562,>5,conf1,indoor_garage,Garage4,Garage4_001350#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001362.png,Garage4_001362,Garage4,1362,rgb,Garage4_001362#1,817.177185,378.161591,959.834290,718.890503,1.638672,1.638672,<3,conf1,indoor_garage,Garage4,Garage4_001362#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001362.png,Garage4_001362,Garage4,1362,rgb,Garage4_001362#2,466.338501,404.332581,528.019226,541.384460,,,>5,none,indoor_garage,Garage4,Garage4_001362#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001362.png,Garage4_001362,Garage4,1362,rgb,Garage4_001362#3,697.011475,407.088989,740.772766,534.851013,,,>5,none,indoor_garage,Garage4,Garage4_001362#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001386.png,Garage4_001386,Garage4,1386,rgb,Garage4_001386#1,749.030151,412.958679,785.704041,545.985352,8.757812,8.757812,>5,conf1,indoor_garage,Garage4,Garage4_001386#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001386.png,Garage4_001386,Garage4,1386,rgb,Garage4_001386#2,431.847015,406.503113,487.130585,550.207764,8.601562,8.601562,>5,conf1,indoor_garage,Garage4,Garage4_001386#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001500.png,Garage4_001500,Garage4,1500,rgb,Garage4_001500#1,319.774719,398.694672,421.853668,660.229004,5.078125,5.078125,>5,conf2,indoor_garage,Garage4,Garage4_001500#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001500.png,Garage4_001500,Garage4,1500,rgb,Garage4_001500#2,508.552734,401.936584,604.135376,613.370667,5.949219,5.949219,>5,conf2,indoor_garage,Garage4,Garage4_001500#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001542.png,Garage4_001542,Garage4,1542,rgb,Garage4_001542#1,251.811401,390.915619,389.675629,719.600830,3.517578,3.517578,3-5,conf2,indoor_garage,Garage4,Garage4_001542#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001542.png,Garage4_001542,Garage4,1542,rgb,Garage4_001542#2,699.991333,393.539795,828.279968,719.627563,3.167969,3.167969,3-5,conf2,indoor_garage,Garage4,Garage4_001542#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001542.png,Garage4_001542,Garage4,1542,rgb,Garage4_001542#3,383.672699,394.365051,480.511322,671.350342,4.689453,4.689453,3-5,conf2,indoor_garage,Garage4,Garage4_001542#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001560.png,Garage4_001560,Garage4,1560,rgb,Garage4_001560#1,166.558136,382.637604,340.570312,719.673706,2.880859,2.880859,<3,conf2,indoor_garage,Garage4,Garage4_001560#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001560.png,Garage4_001560,Garage4,1560,rgb,Garage4_001560#2,636.771729,403.876190,771.417725,718.218262,3.988281,3.988281,3-5,conf2,indoor_garage,Garage4,Garage4_001560#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001560.png,Garage4_001560,Garage4,1560,rgb,Garage4_001560#3,326.475891,392.988281,434.516846,713.395569,4.113281,4.113281,3-5,conf2,indoor_garage,Garage4,Garage4_001560#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001584.png,Garage4_001584,Garage4,1584,rgb,Garage4_001584#1,29.975693,374.273254,195.473633,719.446777,2.167969,2.167969,<3,conf2,indoor_garage,Garage4,Garage4_001584#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001584.png,Garage4_001584,Garage4,1584,rgb,Garage4_001584#2,213.446457,387.202698,366.798065,719.334961,3.296875,3.296875,3-5,conf2,indoor_garage,Garage4,Garage4_001584#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001584.png,Garage4_001584,Garage4,1584,rgb,Garage4_001584#3,601.219116,401.205505,688.997925,640.513000,5.199219,5.199219,>5,conf2,indoor_garage,Garage4,Garage4_001584#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001596.png,Garage4_001596,Garage4,1596,rgb,Garage4_001596#1,171.072006,384.256622,353.098145,719.516113,2.791016,2.791016,<3,conf2,indoor_garage,Garage4,Garage4_001596#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001596.png,Garage4_001596,Garage4,1596,rgb,Garage4_001596#2,0.228395,373.719299,65.307037,719.255554,3.031250,3.031250,3-5,conf2,indoor_garage,Garage4,Garage4_001596#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001596.png,Garage4_001596,Garage4,1596,rgb,Garage4_001596#3,590.487915,405.095825,671.142944,627.486816,5.667969,5.667969,>5,conf2,indoor_garage,Garage4,Garage4_001596#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001638.png,Garage4_001638,Garage4,1638,rgb,Garage4_001638#1,6.534210,352.958435,365.403381,719.502747,1.328125,1.328125,<3,conf2,indoor_garage,Garage4,Garage4_001638#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001638.png,Garage4_001638,Garage4,1638,rgb,Garage4_001638#2,563.850769,405.379303,623.435913,571.252075,,,>5,none,indoor_garage,Garage4,Garage4_001638#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001650.png,Garage4_001650,Garage4,1650,rgb,Garage4_001650#1,232.868088,360.263916,532.999939,718.750000,1.028320,1.028320,<3,conf2,indoor_garage,Garage4,Garage4_001650#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001650.png,Garage4_001650,Garage4,1650,rgb,Garage4_001650#2,556.804138,407.114410,615.382324,557.237305,8.171875,8.171875,>5,conf1,indoor_garage,Garage4,Garage4_001650#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001662.png,Garage4_001662,Garage4,1662,rgb,Garage4_001662#1,433.835815,378.953186,770.042175,719.209595,1.070312,1.070312,<3,conf2,indoor_garage,Garage4,Garage4_001662#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001674.png,Garage4_001674,Garage4,1674,rgb,Garage4_001674#1,557.557251,357.076965,941.234985,719.333374,1.302246,1.302246,<3,conf2,indoor_garage,Garage4,Garage4_001674#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001674.png,Garage4_001674,Garage4,1674,rgb,Garage4_001674#2,546.016724,410.366821,590.542847,538.218750,9.382812,9.382812,>5,conf1,indoor_garage,Garage4,Garage4_001674#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001698.png,Garage4_001698,Garage4,1698,rgb,Garage4_001698#1,706.358887,385.459167,955.960571,719.241577,2.070312,2.070312,<3,conf1,indoor_garage,Garage4,Garage4_001698#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001698.png,Garage4_001698,Garage4,1698,rgb,Garage4_001698#2,23.928892,378.891113,205.130615,719.380981,3.207031,3.207031,3-5,conf2,indoor_garage,Garage4,Garage4_001698#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001698.png,Garage4_001698,Garage4,1698,rgb,Garage4_001698#3,531.816711,407.927582,566.844849,523.838623,,,>5,none,indoor_garage,Garage4,Garage4_001698#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001710.png,Garage4_001710,Garage4,1710,rgb,Garage4_001710#1,713.820801,384.223206,944.270386,719.439453,2.513672,2.513672,<3,conf2,indoor_garage,Garage4,Garage4_001710#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001710.png,Garage4_001710,Garage4,1710,rgb,Garage4_001710#2,120.012062,378.817444,326.896149,719.391418,2.390625,2.390625,<3,conf2,indoor_garage,Garage4,Garage4_001710#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001710.png,Garage4_001710,Garage4,1710,rgb,Garage4_001710#3,518.183167,405.810669,552.864807,517.625488,,,>5,none,indoor_garage,Garage4,Garage4_001710#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001728.png,Garage4_001728,Garage4,1728,rgb,Garage4_001728#1,737.801697,385.725891,892.757812,719.639038,3.035156,3.035156,3-5,conf1,indoor_garage,Garage4,Garage4_001728#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001728.png,Garage4_001728,Garage4,1728,rgb,Garage4_001728#2,270.093842,382.859955,394.929016,719.371582,2.873047,2.873047,<3,conf2,indoor_garage,Garage4,Garage4_001728#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001728.png,Garage4_001728,Garage4,1728,rgb,Garage4_001728#3,501.948669,404.150024,531.877808,509.824219,,,>5,none,indoor_garage,Garage4,Garage4_001728#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001740.png,Garage4_001740,Garage4,1740,rgb,Garage4_001740#1,725.339417,391.827942,859.439575,719.682129,3.503906,3.503906,3-5,conf1,indoor_garage,Garage4,Garage4_001740#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001740.png,Garage4_001740,Garage4,1740,rgb,Garage4_001740#2,345.591125,383.230743,469.085144,719.382385,3.166016,3.166016,3-5,conf2,indoor_garage,Garage4,Garage4_001740#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001740.png,Garage4_001740,Garage4,1740,rgb,Garage4_001740#3,487.532776,404.907990,519.212402,505.216644,,,>5,none,indoor_garage,Garage4,Garage4_001740#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001752.png,Garage4_001752,Garage4,1752,rgb,Garage4_001752#1,371.542633,389.190033,513.639221,719.558960,3.482422,3.482422,3-5,conf2,indoor_garage,Garage4,Garage4_001752#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001752.png,Garage4_001752,Garage4,1752,rgb,Garage4_001752#2,698.765869,398.603210,816.641724,719.407959,3.976562,3.976562,3-5,conf2,indoor_garage,Garage4,Garage4_001752#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001764.png,Garage4_001764,Garage4,1764,rgb,Garage4_001764#1,438.756470,390.216431,557.588318,719.944458,3.849609,3.849609,3-5,conf2,indoor_garage,Garage4,Garage4_001764#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001764.png,Garage4_001764,Garage4,1764,rgb,Garage4_001764#2,705.973022,393.766968,791.439514,673.763245,4.519531,4.519531,3-5,conf2,indoor_garage,Garage4,Garage4_001764#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001776.png,Garage4_001776,Garage4,1776,rgb,Garage4_001776#1,479.504150,395.242920,587.598816,700.098877,4.175781,4.175781,3-5,conf2,indoor_garage,Garage4,Garage4_001776#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001776.png,Garage4_001776,Garage4,1776,rgb,Garage4_001776#2,681.296021,397.762390,772.942505,655.304932,4.960938,4.960938,3-5,conf2,indoor_garage,Garage4,Garage4_001776#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001776.png,Garage4_001776,Garage4,1776,rgb,Garage4_001776#3,439.700958,406.997498,468.101532,497.025421,,,>5,none,indoor_garage,Garage4,Garage4_001776#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001788.png,Garage4_001788,Garage4,1788,rgb,Garage4_001788#1,509.326447,396.600952,603.259521,681.283081,4.507812,4.507812,3-5,conf2,indoor_garage,Garage4,Garage4_001788#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001788.png,Garage4_001788,Garage4,1788,rgb,Garage4_001788#2,665.340576,404.784485,776.246216,643.441528,4.867188,4.867188,3-5,conf1,indoor_garage,Garage4,Garage4_001788#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001788.png,Garage4_001788,Garage4,1788,rgb,Garage4_001788#3,427.268829,411.750366,452.637726,497.511108,,,>5,none,indoor_garage,Garage4,Garage4_001788#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001800.png,Garage4_001800,Garage4,1800,rgb,Garage4_001800#1,537.023987,396.105011,622.663086,660.303711,4.906250,4.906250,3-5,conf2,indoor_garage,Garage4,Garage4_001800#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001800.png,Garage4_001800,Garage4,1800,rgb,Garage4_001800#2,689.414368,399.541931,761.419250,619.329041,5.882812,5.882812,>5,conf2,indoor_garage,Garage4,Garage4_001800#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001812.png,Garage4_001812,Garage4,1812,rgb,Garage4_001812#1,547.508057,393.325470,639.049927,648.115112,5.156250,5.156250,>5,conf2,indoor_garage,Garage4,Garage4_001812#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001812.png,Garage4_001812,Garage4,1812,rgb,Garage4_001812#2,679.774902,401.549652,751.863770,601.228760,5.808594,5.808594,>5,conf1,indoor_garage,Garage4,Garage4_001812#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001824.png,Garage4_001824,Garage4,1824,rgb,Garage4_001824#1,560.984009,393.521210,649.492371,625.017822,5.542969,5.542969,>5,conf2,indoor_garage,Garage4,Garage4_001824#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001824.png,Garage4_001824,Garage4,1824,rgb,Garage4_001824#2,667.459534,407.099945,753.299683,597.241455,6.054688,6.054688,>5,conf1,indoor_garage,Garage4,Garage4_001824#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001842.png,Garage4_001842,Garage4,1842,rgb,Garage4_001842#1,587.396790,399.190704,660.057983,610.346680,6.160156,6.160156,>5,conf2,indoor_garage,Garage4,Garage4_001842#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001842.png,Garage4_001842,Garage4,1842,rgb,Garage4_001842#2,672.663574,406.926544,732.129272,578.300354,7.125000,7.125000,>5,conf1,indoor_garage,Garage4,Garage4_001842#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001842.png,Garage4_001842,Garage4,1842,rgb,Garage4_001842#3,349.333332,402.333328,369.333332,484.333328,,,>5,none,indoor_garage,Garage4,Garage4_001842#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001854.png,Garage4_001854,Garage4,1854,rgb,Garage4_001854#1,598.002441,402.883667,660.552124,597.608887,6.500000,6.500000,>5,conf2,indoor_garage,Garage4,Garage4_001854#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001854.png,Garage4_001854,Garage4,1854,rgb,Garage4_001854#2,653.529968,405.650085,718.830688,566.717346,7.722656,7.722656,>5,conf1,indoor_garage,Garage4,Garage4_001854#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001854.png,Garage4_001854,Garage4,1854,rgb,Garage4_001854#3,329.333332,402.333328,355.333332,455.333328,,,>5,none,indoor_garage,Garage4,Garage4_001854#3
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001866.png,Garage4_001866,Garage4,1866,rgb,Garage4_001866#1,613.563721,409.823059,677.224365,590.808167,6.851562,6.851562,>5,conf2,indoor_garage,Garage4,Garage4_001866#1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001866.png,Garage4_001866,Garage4,1866,rgb,Garage4_001866#2,651.547852,405.915070,685.375854,556.877686,6.984375,6.984375,>5,conf1,indoor_garage,Garage4,Garage4_001866#2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Garage4_001866.png,Garage4_001866,Garage4,1866,rgb,Garage4_001866#3,305.723236,407.340454,327.140350,436.647400,,,>5,none,indoor_garage,Garage4,Garage4_001866#3
