image_path,image_id,sequence,frame_id,viewer,human_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_m,distance_m,distance_class_3,depth_source,scene_type,recording,worker_key,data_source
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002502.png,Pave1_002502,Pave1,2502,rgb,Pave1_002502#1,16.283089,314.662354,342.633057,719.332520,1.708008,1.708008,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002502#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002502.png,Pave1_002502,Pave1,2502,rgb,Pave1_002502#2,543.386902,317.015320,811.215454,719.489258,1.342773,1.342773,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002502#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002514.png,Pave1_002514,Pave1,2514,rgb,Pave1_002514#1,0.556046,252.963379,248.625763,718.379028,1.175781,1.175781,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002514#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002514.png,Pave1_002514,Pave1,2514,rgb,Pave1_002514#2,462.965790,320.423706,738.906128,719.116089,1.648926,1.648926,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002514#2,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002538.png,Pave1_002538,Pave1,2538,rgb,Pave1_002538#1,462.879913,334.510498,608.187012,719.196594,2.212891,2.212891,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002538#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002562.png,Pave1_002562,Pave1,2562,rgb,Pave1_002562#1,468.239410,333.394348,591.808716,719.676147,2.736328,2.736328,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002562#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002580.png,Pave1_002580,Pave1,2580,rgb,Pave1_002580#1,512.985352,336.825439,653.279175,718.788330,2.730469,2.730469,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002580#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002592.png,Pave1_002592,Pave1,2592,rgb,Pave1_002592#1,550.465210,339.757263,727.651978,719.482849,2.513672,2.513672,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002592#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002610.png,Pave1_002610,Pave1,2610,rgb,Pave1_002610#1,559.837891,335.975555,767.466309,719.426270,2.138672,2.138672,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002610#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave1_002634.png,Pave1_002634,Pave1,2634,rgb,Pave1_002634#1,649.893677,329.288361,959.216125,719.432190,1.684570,1.684570,<3,conf2,outdoor_pavement_closed_road_sim,Pave1,Pave1_002634#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000132.png,Pave2_000132,Pave2,132,rgb,Pave2_000132#1,684.957092,348.917023,777.776123,611.163574,4.722656,4.722656,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000132#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000144.png,Pave2_000144,Pave2,144,rgb,Pave2_000144#1,666.374512,351.331573,753.220215,601.567017,5.035156,5.035156,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000144#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000168.png,Pave2_000168,Pave2,168,rgb,Pave2_000168#1,635.749023,351.488617,711.728271,563.522095,5.839844,5.839844,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000168#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000192.png,Pave2_000192,Pave2,192,rgb,Pave2_000192#1,600.475647,354.336578,689.149170,548.239197,17.281250,17.281250,>6,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_000192#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000210.png,Pave2_000210,Pave2,210,rgb,Pave2_000210#1,573.181885,356.849792,645.824890,530.892395,7.226562,7.226562,>6,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_000210#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000234.png,Pave2_000234,Pave2,234,rgb,Pave2_000234#1,521.617493,351.822784,563.144653,513.423828,,,>6,none,outdoor_pavement_closed_road_sim,Pave2,Pave2_000234#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000246.png,Pave2_000246,Pave2,246,rgb,Pave2_000246#1,479.157806,355.614624,540.468506,517.106445,16.710938,16.710938,>6,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_000246#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000258.png,Pave2_000258,Pave2,258,rgb,Pave2_000258#1,428.969971,352.394867,508.366699,511.733826,16.843750,16.843750,>6,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_000258#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000282.png,Pave2_000282,Pave2,282,rgb,Pave2_000282#1,382.652283,350.231567,435.201691,515.381714,7.404297,7.404297,>6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000282#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000342.png,Pave2_000342,Pave2,342,rgb,Pave2_000342#1,268.582855,347.503326,355.269104,573.708801,5.582031,5.582031,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000342#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000360.png,Pave2_000360,Pave2,360,rgb,Pave2_000360#1,256.272247,348.453064,345.050140,603.364258,5.062500,5.062500,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000360#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000384.png,Pave2_000384,Pave2,384,rgb,Pave2_000384#1,265.068298,343.986938,368.234436,636.314819,4.316406,4.316406,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000384#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000396.png,Pave2_000396,Pave2,396,rgb,Pave2_000396#1,265.616547,344.375610,391.586884,686.002930,3.898438,3.898438,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000396#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000420.png,Pave2_000420,Pave2,420,rgb,Pave2_000420#1,350.888824,336.741486,487.506042,719.774963,3.140625,3.140625,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000420#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000432.png,Pave2_000432,Pave2,432,rgb,Pave2_000432#1,404.713135,342.699097,567.205688,719.963257,2.785156,2.785156,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000432#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000456.png,Pave2_000456,Pave2,456,rgb,Pave2_000456#1,630.282837,337.545685,807.189880,719.419373,2.201172,2.201172,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000456#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000468.png,Pave2_000468,Pave2,468,rgb,Pave2_000468#1,781.358459,332.168152,959.338806,719.602112,1.867188,1.867188,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000468#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000630.png,Pave2_000630,Pave2,630,rgb,Pave2_000630#1,558.644287,341.350281,687.567505,719.373535,3.230469,3.230469,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000630#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000684.png,Pave2_000684,Pave2,684,rgb,Pave2_000684#1,358.140869,345.890747,449.680206,608.062439,4.792969,4.792969,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000684#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000708.png,Pave2_000708,Pave2,708,rgb,Pave2_000708#1,320.711365,345.973022,397.987732,567.798584,5.550781,5.550781,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000708#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000750.png,Pave2_000750,Pave2,750,rgb,Pave2_000750#1,317.961731,354.802612,394.025574,538.037231,6.492188,6.492188,>6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000750#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000822.png,Pave2_000822,Pave2,822,rgb,Pave2_000822#1,537.091797,351.704285,622.875488,588.085938,5.232422,5.232422,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000822#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000840.png,Pave2_000840,Pave2,840,rgb,Pave2_000840#1,603.397095,351.518402,699.218811,622.447449,4.699219,4.699219,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000840#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000918.png,Pave2_000918,Pave2,918,rgb,Pave2_000918#1,439.399658,346.925995,555.437073,683.395752,3.689453,3.689453,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000918#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000960.png,Pave2_000960,Pave2,960,rgb,Pave2_000960#1,416.538940,349.563080,512.778259,600.701477,4.906250,4.906250,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000960#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000972.png,Pave2_000972,Pave2,972,rgb,Pave2_000972#1,434.391266,350.396484,508.437103,583.688965,5.296875,5.296875,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000972#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_000996.png,Pave2_000996,Pave2,996,rgb,Pave2_000996#1,437.378082,350.760986,507.908478,550.089233,6.078125,6.078125,>6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_000996#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001014.png,Pave2_001014,Pave2,1014,rgb,Pave2_001014#1,437.837097,349.731506,505.497864,536.896118,6.638672,6.638672,>6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001014#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001050.png,Pave2_001050,Pave2,1050,rgb,Pave2_001050#1,383.447693,348.267059,448.050934,525.078857,6.871094,6.871094,>6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001050#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001080.png,Pave2_001080,Pave2,1080,rgb,Pave2_001080#1,357.351654,351.965820,434.864044,548.013306,6.267578,6.267578,>6,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_001080#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001110.png,Pave2_001110,Pave2,1110,rgb,Pave2_001110#1,356.893250,347.093170,447.538422,573.694702,5.488281,5.488281,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001110#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001122.png,Pave2_001122,Pave2,1122,rgb,Pave2_001122#1,361.251740,346.696991,447.401001,602.971252,5.101562,5.101562,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001122#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001134.png,Pave2_001134,Pave2,1134,rgb,Pave2_001134#1,363.277313,346.207306,454.559692,627.519287,4.644531,4.644531,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001134#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001152.png,Pave2_001152,Pave2,1152,rgb,Pave2_001152#1,367.390381,347.569122,473.524384,684.496216,3.945312,3.945312,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001152#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001170.png,Pave2_001170,Pave2,1170,rgb,Pave2_001170#1,393.005402,344.812378,503.592224,720.000000,3.281250,3.281250,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001170#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001182.png,Pave2_001182,Pave2,1182,rgb,Pave2_001182#1,427.510315,342.063599,588.176758,719.431396,2.958984,2.958984,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001182#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001194.png,Pave2_001194,Pave2,1194,rgb,Pave2_001194#1,495.402924,332.226990,623.764038,718.919739,2.529297,2.529297,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001194#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001434.png,Pave2_001434,Pave2,1434,rgb,Pave2_001434#1,749.889038,331.389679,950.432556,719.480896,2.050781,2.050781,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001434#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001470.png,Pave2_001470,Pave2,1470,rgb,Pave2_001470#1,433.106873,315.107605,624.501892,719.256714,1.685547,1.685547,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001470#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001518.png,Pave2_001518,Pave2,1518,rgb,Pave2_001518#1,0.248085,298.294067,228.339249,719.319092,1.484375,1.484375,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001518#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001542.png,Pave2_001542,Pave2,1542,rgb,Pave2_001542#1,131.783096,319.581848,327.093018,719.456421,2.091797,2.091797,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001542#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001572.png,Pave2_001572,Pave2,1572,rgb,Pave2_001572#1,380.126587,341.575928,525.727539,719.207336,2.912109,2.912109,<3,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001572#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001590.png,Pave2_001590,Pave2,1590,rgb,Pave2_001590#1,490.029144,342.289124,624.515015,703.655823,3.347656,3.347656,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001590#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001608.png,Pave2_001608,Pave2,1608,rgb,Pave2_001608#1,560.865356,346.671112,655.804932,664.470459,3.833984,3.833984,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001608#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001638.png,Pave2_001638,Pave2,1638,rgb,Pave2_001638#1,621.092285,349.645538,724.197144,619.021912,4.648438,4.648438,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001638#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001674.png,Pave2_001674,Pave2,1674,rgb,Pave2_001674#1,637.432373,353.643005,715.001465,569.591187,5.625000,5.625000,3-6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001674#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001686.png,Pave2_001686,Pave2,1686,rgb,Pave2_001686#1,631.354248,353.273621,711.431030,563.920349,6.011719,6.011719,>6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001686#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001740.png,Pave2_001740,Pave2,1740,rgb,Pave2_001740#1,550.195984,348.607941,612.223450,543.556519,6.679688,6.679688,>6,conf1,outdoor_pavement_closed_road_sim,Pave2,Pave2_001740#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\images\Pave2_001752.png,Pave2_001752,Pave2,1752,rgb,Pave2_001752#1,534.177734,355.631958,609.281616,546.193481,6.492188,6.492188,>6,conf2,outdoor_pavement_closed_road_sim,Pave2,Pave2_001752#1,workzone_wave1
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\2person-garage_000009.png,2person-garage_000009,2person-garage,000009,rgb,2person-garage_000009#1,292.289551,294.719238,340.678650,480.906921,6.437500,6.437500,>6,lidar_wave2,garage,2person-garage,2person-garage_000009#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\2person-garage_000009.png,2person-garage_000009,2person-garage,000009,rgb,2person-garage_000009#2,549.233826,305.666565,615.273376,501.301300,5.789062,5.789062,3-6,lidar_wave2,garage,2person-garage,2person-garage_000009#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\2person-garage_000016.png,2person-garage_000016,2person-garage,000016,rgb,2person-garage_000016#1,273.891937,282.264313,363.490723,492.876617,5.562500,5.562500,3-6,lidar_wave2,garage,2person-garage,2person-garage_000016#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\2person-garage_000016.png,2person-garage_000016,2person-garage,000016,rgb,2person-garage_000016#2,586.930298,316.488312,659.142090,514.204041,5.707031,5.707031,3-6,lidar_wave2,garage,2person-garage,2person-garage_000016#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\2person-garage_000027.png,2person-garage_000027,2person-garage,000027,rgb,2person-garage_000027#1,214.738739,264.967743,300.877899,501.285034,5.332031,5.332031,3-6,lidar_wave2,garage,2person-garage,2person-garage_000027#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\2person-garage_000027.png,2person-garage_000027,2person-garage,000027,rgb,2person-garage_000027#2,592.366089,304.121185,677.722046,509.639862,5.355469,5.355469,3-6,lidar_wave2,garage,2person-garage,2person-garage_000027#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\2person-garage_000030.png,2person-garage_000030,2person-garage,000030,rgb,2person-garage_000030#1,216.774460,278.433014,305.259674,513.512756,5.273438,5.273438,3-6,lidar_wave2,garage,2person-garage,2person-garage_000030#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\2person-garage_000030.png,2person-garage_000030,2person-garage,000030,rgb,2person-garage_000030#2,640.627869,318.258820,726.777710,531.227051,4.972656,4.972656,3-6,lidar_wave2,garage,2person-garage,2person-garage_000030#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\2person-garage_000045.png,2person-garage_000045,2person-garage,000045,rgb,2person-garage_000045#1,189.363251,303.642059,271.016785,555.036621,4.855469,4.855469,3-6,lidar_wave2,garage,2person-garage,2person-garage_000045#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\2person-garage_000045.png,2person-garage_000045,2person-garage,000045,rgb,2person-garage_000045#2,799.229553,339.928253,922.458801,663.517700,3.615234,3.615234,3-6,lidar_wave2,garage,2person-garage,2person-garage_000045#2,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\2person-garage_000051.png,2person-garage_000051,2person-garage,000051,rgb,2person-garage_000051#1,173.495377,306.218628,280.165283,547.524414,5.074219,5.074219,3-6,lidar_wave2,garage,2person-garage,2person-garage_000051#1,workzone_wave2
C:\Users\jiahu\OneDrive\Documents\human_detect\work-zone-safety-rgbd-dataset\workzone_rgbd_dataset_wave2\images\2person-garage_000051.png,2person-garage_000051,2person-garage,000051,rgb,2person-garage_000051#2,781.348022,354.826752,937.353149,711.143127,3.307617,3.307617,3-6,lidar_wave2,garage,2person-garage,2person-garage_000051#2,workzone_wave2
